City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Ekhabi,RU,2021-03-26 04:39:08,53.5102,142.9671,24.67,58,78,6.67
391,Safford,US,2021-03-26 04:39:09,32.834,-109.7076,57.2,28,1,4.61
392,Kaiserslautern,DE,2021-03-26 04:38:19,49.45,7.75,43.0,100,75,3.94
393,Roma,US,2021-03-26 04:39:09,43.2128,-75.4557,60.8,67,90,5.28
394,Itaquyry,PY,2021-03-26 04:39:10,-24.9333,-55.2167,73.4,94,75,6.91
395,Ashland,US,2021-03-26 04:37:28,40.8167,-82.2665,60.8,88,90,11.5
396,Asau,RO,2021-03-26 04:39:10,46.4333,26.4,34.0,49,96,4.72
397,Sorong,ID,2021-03-26 04:39:10,-0.8833,131.25,84.56,68,100,7.27
398,Barra Patuca,HN,2021-03-26 04:39:11,15.8,-84.2833,77.7,79,25,12.46
399,Sun Valley,US,2021-03-26 04:39:11,39.5963,-119.776,41.0,38,75,12.66
400,Aksu,CN,2021-03-26 04:39:11,41.1231,80.2644,61.77,21,87,3.83
401,Nanhai,CN,2021-03-26 04:39:12,30.1282,111.7784,61.0,81,97,5.17
402,Acapulco,MX,2021-03-26 04:39:12,16.8634,-99.8901,74.91,75,3,3.33
403,Cidreira,BR,2021-03-26 04:39:12,-30.1811,-50.2056,73.2,90,21,14.14
404,Bowen,AU,2021-03-26 04:39:13,-20.0167,148.2333,86.0,66,75,13.8
405,Tabou,CI,2021-03-26 04:39:13,4.423,-7.3528,76.39,89,92,3.29
406,Kavaratti,IN,2021-03-26 04:39:13,10.5669,72.642,83.64,72,9,8.59
407,General Cepeda,MX,2021-03-26 04:39:14,25.3833,-101.45,64.4,39,1,6.91
408,Cam Ranh,VN,2021-03-26 04:39:14,11.9214,109.1591,84.2,74,20,10.36
409,San Patricio,US,2021-03-26 04:39:14,28.017,-97.5169,64.4,59,1,4.61
410,Ust-Nera,RU,2021-03-26 04:39:14,64.5667,143.2,0.16,88,95,5.57
411,Ostrovnoy,RU,2021-03-26 04:39:15,68.0531,39.5131,29.89,87,100,9.42
412,Paka,MY,2021-03-26 04:37:02,4.6374,103.4368,86.0,79,40,6.91
413,Mizan Teferi,ET,2021-03-26 04:39:15,6.9833,35.5833,69.94,64,44,2.04
414,Tanggu,CN,2021-03-26 04:39:16,39.0211,117.6469,66.2,42,100,11.18
415,Kindu,CD,2021-03-26 04:39:16,-2.95,25.95,69.08,99,100,1.39
416,Kangaatsiaq,GL,2021-03-26 04:39:16,68.3065,-53.4641,-10.8,82,100,5.7
417,Madaoua,NE,2021-03-26 04:39:16,14.073,5.96,71.31,11,18,10.67
418,Husavik,IS,2021-03-26 04:39:17,66.0449,-17.3389,28.4,80,90,17.27
419,Machakos,KE,2021-03-26 04:39:17,-1.5167,37.2667,64.33,78,15,2.57
420,Najran,SA,2021-03-26 04:39:17,17.4924,44.1277,64.4,24,0,4.61
421,Rivers,CA,2021-03-26 04:39:18,50.0308,-100.2403,42.8,56,75,10.36
422,Seoul,KR,2021-03-26 04:39:12,37.5683,126.9778,66.2,36,100,1.14
423,Tabriz,IR,2021-03-26 04:39:18,38.08,46.2919,37.4,60,20,4.61
424,Amuntai,ID,2021-03-26 04:39:19,-2.4177,115.2494,88.63,62,99,2.62
425,Kem,RU,2021-03-26 04:39:19,64.9555,34.5793,25.7,87,6,6.08
426,Sabratah,LY,2021-03-26 04:39:19,32.7933,12.4885,50.49,65,0,4.63
427,Camacha,PT,2021-03-26 04:39:20,33.0833,-16.3333,64.4,72,20,24.16
428,Bac Lieu,VN,2021-03-26 04:39:20,9.285,105.7244,87.03,60,100,19.3
429,Bay Roberts,CA,2021-03-26 04:39:20,47.5999,-53.2648,45.0,100,90,11.5
430,Alihe,CN,2021-03-26 04:35:15,50.5667,123.7167,38.64,69,100,11.5
431,Kinkala,CG,2021-03-26 04:39:21,-4.3614,14.7644,73.4,88,75,4.61
432,Colac,AU,2021-03-26 04:39:21,-38.3333,143.5833,64.99,75,89,9.64
433,Launceston,AU,2021-03-26 04:39:22,-41.45,147.1667,66.2,59,90,21.85
434,Morehead,US,2021-03-26 04:39:22,37.2711,-87.1764,60.8,63,1,8.05
435,Iskateley,RU,2021-03-26 04:39:22,67.6803,53.1512,21.07,94,99,12.06
436,Wewak,PG,2021-03-26 04:39:22,-3.5534,143.6268,83.71,73,99,5.01
437,Nagayo,JP,2021-03-26 04:39:23,32.8242,129.8861,71.6,28,0,2.3
438,Naze,JP,2021-03-26 04:39:23,28.3667,129.4833,75.2,53,75,11.5
439,Belyy Yar,RU,2021-03-26 04:39:23,53.6039,91.3903,30.2,86,90,13.42
440,Czersk,PL,2021-03-26 04:39:24,53.7959,17.9765,39.0,86,9,1.86
441,Padang,ID,2021-03-26 04:39:24,-0.9492,100.3543,86.0,74,20,5.75
442,Nyurba,RU,2021-03-26 04:39:24,63.2842,118.3319,27.39,93,100,6.71
443,Verkhnyaya Toyma,RU,2021-03-26 04:39:25,62.2349,44.9985,33.39,89,100,6.71
444,Hit,IQ,2021-03-26 04:39:25,33.6416,42.8251,60.19,42,0,6.46
445,Sulangan,PH,2021-03-26 04:39:26,11.1373,123.7228,82.72,72,96,8.9
446,Kaspiyskiy,RU,2021-03-26 04:39:26,45.3929,47.3707,39.54,74,100,25.48
447,Pangody,RU,2021-03-26 04:39:26,65.85,74.4859,27.66,93,100,16.73
448,Shingu,JP,2021-03-26 04:39:26,33.7333,135.9833,66.2,37,20,24.16
449,Bani,DO,2021-03-26 04:39:27,18.2833,-70.3333,73.99,85,16,1.01
450,Hervey Bay,AU,2021-03-26 04:39:27,-25.2986,152.8535,84.2,45,0,11.5
451,Beringovskiy,RU,2021-03-26 04:39:27,63.05,179.3167,10.58,93,100,3.33
452,Matay,EG,2021-03-26 04:39:28,28.419,30.7792,55.09,60,1,5.12
453,Arlit,NE,2021-03-26 04:39:28,18.7369,7.3853,65.39,16,1,11.61
454,Mecca,SA,2021-03-26 04:39:28,21.4267,39.8261,77.14,45,3,4.16
455,Sovetskiy,RU,2021-03-26 04:39:29,61.3614,63.5842,33.64,89,36,9.55
456,Gravdal,NO,2021-03-26 04:39:29,68.1214,13.5031,38.1,86,92,21.47
457,Bhatkal,IN,2021-03-26 04:39:29,13.9667,74.5667,88.9,56,9,5.55
458,Okha,RU,2021-03-26 04:39:30,53.5739,142.9478,23.74,61,70,6.87
459,Kichera,RU,2021-03-26 04:39:30,55.9375,110.0997,30.22,92,98,5.95
460,Villena,ES,2021-03-26 04:39:30,38.6373,-0.8657,59.0,76,63,2.86
461,Stornoway,GB,2021-03-26 04:39:31,58.2093,-6.3865,37.99,93,75,2.3
462,Nagato,JP,2021-03-26 04:39:31,34.3833,131.2,69.8,43,40,11.5
463,Proletarskiy,RU,2021-03-26 04:39:32,50.7914,35.7731,28.4,74,0,8.95
464,Richards Bay,ZA,2021-03-26 04:39:32,-28.783,32.0377,67.03,94,100,8.41
465,Morondava,MG,2021-03-26 04:39:32,-20.2833,44.2833,77.52,80,48,6.93
466,Mandiana,GN,2021-03-26 04:39:33,10.6333,-8.6833,76.3,24,6,2.57
467,Port Lincoln,AU,2021-03-26 04:36:10,-34.7333,135.8667,69.57,53,17,15.95
468,Kulhudhuffushi,MV,2021-03-26 04:39:33,6.6221,73.07,83.68,73,40,7.45
469,Beloha,MG,2021-03-26 04:39:34,-25.1667,45.05,75.83,70,1,9.4
470,Okhotsk,RU,2021-03-26 04:39:34,59.3833,143.3,14.86,70,43,5.82
471,Waipawa,NZ,2021-03-26 04:39:34,-41.4122,175.5153,68.0,73,20,19.57
472,Oyem,GA,2021-03-26 04:39:35,1.5995,11.5793,65.7,96,100,1.28
473,Yilan,TW,2021-03-26 04:39:35,24.757,121.753,82.4,65,40,4.61
474,Tulun,RU,2021-03-26 04:39:35,54.5611,100.5792,32.38,87,100,10.47
475,Namatanai,PG,2021-03-26 04:39:36,-3.6667,152.4333,84.72,70,79,9.66
476,Puri,IN,2021-03-26 04:39:36,19.8,85.85,93.2,38,40,3.44
477,La Sierra,CO,2021-03-26 04:39:36,2.1784,-76.7626,57.2,95,100,4.03
478,Gemena,CD,2021-03-26 04:39:37,3.25,19.7667,67.33,96,98,1.05
479,Tagab,AF,2021-03-26 04:39:37,34.855,69.6492,53.6,71,44,4.61
480,Mildura,AU,2021-03-26 04:39:37,-34.2,142.15,73.99,35,40,10.36
481,Inuvik,CA,2021-03-26 04:39:38,68.3499,-133.7218,17.6,53,78,4.61
482,Port Blair,IN,2021-03-26 04:39:38,11.6667,92.75,87.13,61,45,9.73
483,Cayenne,GF,2021-03-26 04:39:38,4.9333,-52.3333,77.0,88,75,11.5
484,Puerto Escondido,MX,2021-03-26 04:39:39,15.85,-97.0667,75.18,73,4,4.61
485,Trinidad,BO,2021-03-26 04:39:39,-14.8333,-64.9,72.63,97,64,4.0
486,Jashpurnagar,IN,2021-03-26 04:39:39,22.9,84.15,91.33,9,13,1.9
487,Shakawe,BW,2021-03-26 04:39:40,-18.3667,21.85,65.25,88,20,2.21
488,Coolum Beach,AU,2021-03-26 04:39:40,-26.5333,153.1,82.0,91,0,1.01
489,Zelenoborskiy,RU,2021-03-26 04:39:40,66.845,32.3622,14.86,93,13,4.09
490,Linxi,CN,2021-03-26 04:39:41,39.7,118.4333,67.15,40,100,14.16
491,Grenfell,AU,2021-03-26 04:36:08,-33.9,148.1667,67.96,43,57,8.88
492,Logan Lake,CA,2021-03-26 04:39:41,50.4998,-120.8025,42.8,49,20,4.61
493,Goundam,ML,2021-03-26 04:39:41,16.4145,-3.6708,67.26,10,2,10.16
494,Porto Novo,BJ,2021-03-26 04:39:42,6.4965,2.6036,78.8,94,20,2.3
495,Marzuq,YE,2021-03-26 04:39:42,14.4,46.4667,73.69,10,11,4.63
496,Corrales,US,2021-03-26 04:39:42,35.2378,-106.6067,42.01,74,100,3.0
497,Rehoboth,NA,2021-03-26 04:39:43,-23.3167,17.0833,66.15,60,36,4.88
498,Nalut,LY,2021-03-26 04:36:08,30.3333,10.85,45.48,60,0,8.43
499,Mafra,BR,2021-03-26 04:39:43,-26.1114,-49.8053,63.0,96,95,1.25
500,Flin Flon,CA,2021-03-26 04:39:43,54.7682,-101.865,24.48,97,100,3.85
501,Muroto,JP,2021-03-26 04:39:44,33.2833,134.15,69.8,40,75,6.91
502,Tuy Hoa,VN,2021-03-26 04:39:44,13.0833,109.3,83.05,69,64,7.87
503,Mae Hong Son,TH,2021-03-26 04:39:44,19.3003,97.9685,93.2,43,100,3.44
504,Puerto Suarez,BO,2021-03-26 04:39:45,-18.95,-57.8,74.97,62,4,3.27
505,Half Moon Bay,US,2021-03-26 04:36:30,37.4636,-122.4286,50.0,81,1,11.5
506,Baishishan,CN,2021-03-26 04:39:45,43.5833,127.5667,51.1,38,100,4.38
507,Bonavista,CA,2021-03-26 04:39:46,48.6499,-53.1147,41.0,87,100,9.22
508,Petropavlovsk-Kamchatskiy,RU,2021-03-26 04:39:46,53.0452,158.6483,32.0,43,44,4.47
509,Burnie,AU,2021-03-26 04:39:46,-41.0667,145.9167,62.01,71,98,11.01
510,Bonthe,SL,2021-03-26 04:39:47,7.5264,-12.505,76.41,88,28,5.3
511,Chaumont,FR,2021-03-26 04:39:47,48.1167,5.1333,35.6,93,7,4.61
512,Kamina,CD,2021-03-26 04:39:47,-8.7386,24.9906,63.77,97,100,2.06
513,Faya,SA,2021-03-26 04:39:48,18.3851,42.4509,62.6,62,0,3.78
514,Lokoja,NG,2021-03-26 04:39:48,7.8024,6.743,75.63,83,91,2.06
515,Qiryat Shemona,IL,2021-03-26 04:39:48,33.2073,35.5721,48.2,100,75,2.3
516,Dafeng,CN,2021-03-26 04:39:49,23.4517,108.5881,69.85,88,100,8.37
517,Ambilobe,MG,2021-03-26 04:39:49,-13.2,49.05,77.4,89,100,2.37
518,Vanavara,RU,2021-03-26 04:39:49,60.34,102.2797,27.77,78,100,8.14
519,Ulaanbaatar,MN,2021-03-26 04:36:00,47.9077,106.8832,41.0,36,75,4.47
520,Shestakovo,RU,2021-03-26 04:39:50,56.4915,103.96,31.35,78,100,4.0
521,Searcy,US,2021-03-26 04:39:50,35.2506,-91.7363,51.8,100,1,3.44
522,Aquiraz,BR,2021-03-26 04:39:50,-3.9014,-38.3911,75.99,100,90,8.05
523,Verkhnevilyuysk,RU,2021-03-26 04:39:51,63.4453,120.3167,24.62,93,100,7.81
524,Fuerte Olimpo,PY,2021-03-26 04:39:51,-21.0415,-57.8738,76.42,59,2,4.29
525,Ipu,BR,2021-03-26 04:39:51,-4.3222,-40.7108,71.37,96,100,1.66
526,Miri,MY,2021-03-26 04:39:46,4.4148,114.0089,86.0,70,20,5.75
527,Broome,US,2021-03-26 04:39:52,42.2506,-75.833,60.01,82,90,8.05
528,Igurubi,TZ,2021-03-26 04:39:52,-4.0,33.7,67.15,86,100,6.04
529,Fortuna,US,2021-03-26 04:39:52,40.5982,-124.1573,48.0,81,90,12.66
530,Kohlu,PK,2021-03-26 04:39:53,29.8962,69.252,74.53,27,0,5.55
531,Mount Vernon,US,2021-03-26 04:37:32,40.9126,-73.8371,57.99,94,90,4.61
532,Altea,ES,2021-03-26 04:39:53,38.5989,-0.0514,54.0,98,36,1.01
533,Izalco,SV,2021-03-26 04:39:53,13.7447,-89.6731,69.01,80,9,3.13
534,Masallatah,LY,2021-03-26 04:39:54,32.6167,14.0,49.93,76,12,4.29
535,Prainha,BR,2021-03-26 04:39:54,-1.8,-53.48,71.31,98,98,5.32
536,Vila,PT,2021-03-26 04:39:54,42.0304,-8.1588,41.0,92,78,5.01
537,Sisimiut,GL,2021-03-26 04:39:55,66.9395,-53.6735,-5.21,95,100,8.32
538,Kutum,SD,2021-03-26 04:39:55,14.2,24.6667,66.22,19,41,8.97
539,Krasnoshchekovo,RU,2021-03-26 04:39:56,51.6708,82.7289,27.84,83,100,10.8
540,Iranduba,BR,2021-03-26 04:39:56,-3.2847,-60.1861,78.8,89,0,4.61
541,Chapais,CA,2021-03-26 04:39:56,49.7834,-74.8492,26.6,86,90,10.36
542,Sayyan,YE,2021-03-26 04:39:57,15.1718,44.3244,63.07,16,11,5.44
543,Mamallapuram,IN,2021-03-26 04:39:57,12.6264,80.1722,86.0,66,40,2.3
544,Dangriga,BZ,2021-03-26 04:39:57,16.9692,-88.2321,80.01,85,0,8.01
545,Yerbogachen,RU,2021-03-26 04:39:58,61.2767,108.0108,26.96,77,99,12.95
546,Pacifica,US,2021-03-26 04:39:58,37.6138,-122.4869,51.01,81,1,11.5
547,Teahupoo,PF,2021-03-26 04:39:58,-17.8333,-149.2667,84.2,65,40,1.14
548,Masvingo,ZW,2021-03-26 04:39:59,-20.0637,30.8277,64.36,75,44,3.02
549,Krasnyy Chikoy,RU,2021-03-26 04:39:59,50.3643,108.7512,38.79,59,35,6.17
550,Bajil,YE,2021-03-26 04:39:59,15.0584,43.2851,79.72,56,22,5.44
551,Orzu,TJ,2021-03-26 04:40:00,37.5593,68.8184,64.4,55,75,4.47
552,Rudsar,IR,2021-03-26 04:40:00,37.1376,50.288,51.8,93,75,2.3
553,Veraval,IN,2021-03-26 04:40:01,20.9,70.3667,91.0,25,0,6.4
554,Ayan,RU,2021-03-26 04:40:01,56.45,138.1667,20.17,64,1,6.67
555,Saint George,US,2021-03-26 04:40:01,37.1041,-113.5841,55.0,26,90,3.62
556,Yafran,LY,2021-03-26 04:40:02,32.0633,12.5286,38.98,78,0,1.48
557,Tamiahua,MX,2021-03-26 04:40:04,21.2667,-97.45,72.0,84,100,9.62
558,Puerto Maldonado,PE,2021-03-26 04:40:04,-12.6,-69.1833,71.42,98,75,0.6
559,Guarapari,BR,2021-03-26 04:40:04,-20.6667,-40.4975,73.4,94,0,4.61
560,Markivka,UA,2021-03-26 04:40:05,49.5229,39.5705,32.54,73,100,12.55
561,Hami,CN,2021-03-26 04:40:05,42.8,93.45,62.02,21,2,3.76
562,Honningsvag,NO,2021-03-26 04:40:06,70.9821,25.9704,30.2,69,0,8.05
563,Portland,US,2021-03-26 04:37:36,45.5234,-122.6762,48.0,81,74,2.26
564,Narasannapeta,IN,2021-03-26 04:40:06,18.4167,84.05,94.57,32,82,7.58
565,Curup,ID,2021-03-26 04:40:06,-3.4667,102.5333,81.91,66,95,1.36
566,Praya,CV,2021-03-26 04:40:07,14.9215,-23.5087,68.0,77,20,17.27
567,Salinopolis,BR,2021-03-26 04:40:07,-0.6136,-47.3561,73.94,92,100,2.77
568,Talavera,PH,2021-03-26 04:40:07,15.6167,120.9333,89.6,55,75,4.61
569,Guerrero Negro,MX,2021-03-26 04:40:08,27.9769,-114.0611,56.66,81,1,7.36
570,Jamtara,IN,2021-03-26 04:40:08,23.95,86.8,87.8,35,0,6.91
571,Abu Dhabi,AE,2021-03-26 04:38:30,24.4667,54.3667,82.4,26,0,10.36
572,Jiuquan,CN,2021-03-26 04:40:08,39.7432,98.5174,58.08,16,2,2.33
573,Lata,PT,2021-03-26 04:40:09,40.1629,-8.3327,51.01,92,99,2.17
574,Mareeba,AU,2021-03-26 04:40:09,-17.0,145.4333,91.99,62,40,11.5
575,Porosozero,RU,2021-03-26 04:40:09,62.7191,32.727,32.4,93,98,5.53
576,Amapa,BR,2021-03-26 04:40:10,1.0,-52.0,69.42,99,100,0.98
577,Sohag,EG,2021-03-26 04:40:10,26.557,31.6948,56.82,35,0,6.33
578,Acarau,BR,2021-03-26 04:40:11,-2.8856,-40.12,76.8,84,100,4.85
579,Kinston,US,2021-03-26 04:38:20,35.2627,-77.5816,69.8,88,40,9.22
580,Kyenjojo,UG,2021-03-26 04:40:11,0.6328,30.6214,66.2,74,100,1.16
581,Ust-Kuyga,RU,2021-03-26 04:40:11,70.0167,135.6,-3.53,90,90,7.99
582,Yakeshi,CN,2021-03-26 04:40:12,49.2833,120.7333,40.37,69,99,15.79
583,Whitehorse,CA,2021-03-26 04:40:12,60.7161,-135.0538,28.99,74,20,8.05
584,Port Augusta,AU,2021-03-26 04:40:12,-32.5,137.7667,71.6,60,90,14.97
585,Kloulklubed,PW,2021-03-26 04:40:13,7.0419,134.2556,82.4,83,90,10.36
586,Quesnel,CA,2021-03-26 04:35:50,52.9999,-122.5029,32.0,80,75,2.3
587,Viedma,AR,2021-03-26 04:40:13,-40.8135,-62.9967,52.81,69,94,6.15
